,name,year,rating,metascore,vote,imdb_id,poster,genre,certificate,runtime,director_actor,story,imdbId,movieId,tmdbId,title,genres
41,Memento Mori,(1999),6.4,,3128.0,tt0266075,"https://m.media-amazon.com/images/M/MV5BZGFhMGVkY2QtNTUxNy00NTdmLWE3ZDYtMjQyZWYxNzQwMzMzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY98_CR1,0,67,98_AL_.jpg","
Horror, Romance, Drama            ",R,97 min,"
    Directors:
Tae-yong Kim, 
Kyu-dong Min
| 
    Stars:
Gyu-ri Kim, 
Park Yejin, 
Yeong-jin Lee, 
Jong-hak Baek
","
    In this second installment of the Whispering Corridors series, a young girl finds a strange diary, capable of arousing hallucinations, kept by two of her senior fellow-students who seem to have an unusually close bond.",266075,46912,54111.0,Memento Mori (Yeogo goedam II) (1999),Horror
42,Plum Blossom,(2000),5.8,,273.0,tt0266855,"https://m.media-amazon.com/images/M/MV5BZjdlN2MxMmUtMjkyMC00ODEyLWIzNGUtNzczOGZjNWRhOWU3XkEyXkFqcGdeQXVyNDY5NjU5MDE@._V1_UX67_CR0,0,67,98_AL_.jpg","
Drama            ",,118 min,"
    Director:
Ji-kyoon Kwak
| 
    Stars:
Jung Hyun Kim, 
Doona Bae, 
Rae-won Kim, 
Ji-hye Yun
","
    A tender coming of age story about two teenage boys who embrace growing pains in a hard way. Teenage hormones are difficult to be restrained. High school senior, Ja-hyo is seduced into his ...                See full summary »
",266855,161908,200995.0,Plum Blossom (2000),Drama|Romance
43,Barking Dogs Never Bite,(2000),7.0,66.0,5379.0,tt0269743,"https://m.media-amazon.com/images/M/MV5BMjJkOGVlOWUtODRmNS00NmViLTliMDctMTVjYjhhMDBmYjVlXkEyXkFqcGdeQXVyMjYzMDI3OTY@._V1_UX67_CR0,0,67,98_AL_.jpg","
Comedy            ",Not Rated,110 min,"
    Director:
Bong Joon Ho
| 
    Stars:
Doona Bae, 
Sung-Jae Lee, 
Ho-jung Kim, 
Hee-Bong Byun
","
    An idle part-time college lecturer is annoyed by the yapping sound of a nearby dog. He decides to take drastic action.",269743,78626,21531.0,Barking Dogs Never Bite (Flandersui gae) (2000),Comedy|Horror
44,Real Fiction,(2000),5.9,,1341.0,tt0269857,"https://m.media-amazon.com/images/M/MV5BMTAwMTM2Njc1NDleQTJeQWpwZ15BbWU3MDUzNDA0MzE@._V1_UY98_CR1,0,67,98_AL_.jpg","
Crime, Drama            ",,69 min,"
    Director:
Ki-duk Kim
| 
    Stars:
Jin-mo Ju, 
Yi-yeong Shim, 
Min-seok Son, 
Je-rak Lee
","
    The film follows a South Korean artist as he systematically seeks out, and then guns down his real or imagined enemies.",269857,41822,25651.0,Real Fiction (Shilje sanghwang) (2000),Crime|Drama
45,Ditto,(2000),7.1,,1843.0,tt0270919,"https://m.media-amazon.com/images/M/MV5BYjA2OGFhMTktZjBlZC00MGY0LThjZmItNTQxYzc3N2IzNDEyXkEyXkFqcGdeQXVyNzAzMTMxNDU@._V1_UY98_CR0,0,67,98_AL_.jpg","
Drama, Romance, Sci-Fi            ",,110 min,"
    Director:
Jeong-kwon Kim
| 
    Stars:
Ji-Tae Yoo, 
Ha-neul Kim, 
Ji-Won Ha, 
Sang-won Kim
","
    Two students, separated in time, are somehow able to talk to each other using amateur radio, one in 1979 and the other in 2000.",270919,141002,81760.0,Ditto (2000),Drama|Fantasy|Romance|Sci-Fi
46,The Warrior,(2001),7.1,,10588.0,tt0275083,"https://m.media-amazon.com/images/M/MV5BZWU5YWEwYzUtM2FjMC00YWMzLThjNWYtY2MyZDNkNmZjMTk1XkEyXkFqcGdeQXVyNjk5NzY4OTk@._V1_UY98_CR1,0,67,98_AL_.jpg","
Action, Drama, History            ",R,158 min,"
    Director:
Sung-su Kim
| 
    Stars:
Woo-sung Jung, 
Sung-Ki Ahn, 
Jin-mo Ju, 
Ziyi Zhang
","
    1375. Nine Koryo warriors, envoys exiled by Imperial China, battle to protect a Chinese Ming Princess from Mongolian troops.",275083,8795,23305.0,Musa the Warrior (Musa) (2001),Action|Adventure|Drama|War
47,Bungee Jumping of Their Own,(2001),7.0,,1164.0,tt0276818,"https://m.media-amazon.com/images/M/MV5BMGYyMWQyZGQtNDEwOC00MTVlLTkzNDQtYTg1ZmRiNjkzNDA5XkEyXkFqcGdeQXVyMjgzMDQzNDc@._V1_UY98_CR0,0,67,98_AL_.jpg","
Drama, Romance            ",,107 min,"
    Director:
Dae-seung Kim
| 
    Stars:
Byung-hun Lee, 
Eun-ju Lee, 
Hyeon-Soo Yeo, 
Soo-Hyun Hong
","
    Two soulmates find each other only to be torn apart by tragedy. However, not even death can keep them apart...but can destiny?",276818,84876,83013.0,Bungee Jumping of Their Own (Beonjijeompeureul hada) (2001),Drama|Romance
48,The Fox with Nine Tails,(1994),5.2,,85.0,tt0277725,"https://m.media-amazon.com/images/M/MV5BY2RjYjA1MmEtMDk4Ny00OTg4LWIyZWYtY2Q0OWIzMDMwN2IzXkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_UY98_CR2,0,67,98_AL_.jpg","
Fantasy, Romance            ",,115 min,"
    Director:
Hun-Su Park
| 
    Stars:
So-Young Ko, 
Woo-sung Jung, 
Eun-hee Bang, 
Hae-hyo Kwon
","
    A half-human/half-fox girl falls in love with an honest young man while trying to become a human-being.",277725,199267,69379.0,The Fox with Nine Tails (1994),Fantasy|Horror
49,Out Live,(2000),6.2,,2579.0,tt0278351,"https://m.media-amazon.com/images/M/MV5BMTQzMzkxMTE0OF5BMl5BanBnXkFtZTcwNjY5MTkxMQ@@._V1_UY98_CR1,0,67,98_AL_.jpg","
Drama, Action, Fantasy            ",TV-MA,118 min,"
    Director:
Young-jun Kim
| 
    Stars:
Hyeon-jun Shin, 
Hee-seon Kim, 
Jin-young Jung, 
Dong-jik Jang
","
    A sweeping, epic tale of a martial arts warrior who attempts to defy a kingdom to be with his love.",278351,193353,16404.0,Out Live (2000),Action|Drama|Fantasy
50,Anakiseuteu Anarchists,(2000),5.7,,250.0,tt0280427,"https://m.media-amazon.com/images/M/MV5BMTM5OTA5NDY3NV5BMl5BanBnXkFtZTcwNDY4NjgyMQ@@._V1_UY98_CR1,0,67,98_AL_.jpg","
Action, Thriller            ",,104 min,"
    Director:
Yong-sik Yu
| 
    Stars:
Dong-Gun Jang, 
Sang-Jung Kim, 
Jun-ho Jeong, 
Beom-su Lee
","
    A groups of Korean anarchists in 1920s China are determined to overthrow the military and government.",280427,182769,127613.0,The Anarchists (2000),Action|Thriller
51,Friend,(2001),7.3,,4555.0,tt0281718,"https://m.media-amazon.com/images/M/MV5BN2I2ODE5YzEtZjU2Yi00ZGZiLWJlOTItM2Y0MTQyMzgyNWVlXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UY98_CR1,0,67,98_AL_.jpg","
Action, Crime, Drama            ",Not Rated,113 min,"
    Director:
Kyung-taek Kwak
| 
    Stars:
Oh-seong Yu, 
Dong-Gun Jang, 
Tae-hwa Seo, 
Un-taek Jeong
","
    Four childhood friends go their separate ways, two go off to college while the others become rival gangsters.",281718,199055,19635.0,Friend (2001),Action|Drama
52,Il Mare,(2000),7.6,,7864.0,tt0282599,"https://m.media-amazon.com/images/M/MV5BYTBlMDczY2MtZDI2OC00MDJkLWJiYjgtMWQxODI1MzY1YTVjXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_UY98_CR1,0,67,98_AL_.jpg","
Drama, Fantasy, Romance            ",,105 min,"
    Director:
Hyun-seung Lee
| 
    Stars:
Jung-jae Lee, 
Ji-Hyun Jun, 
Mu-saeng Kim, 
Seung-yeon Jo
","
    In 1999, a voice actor moves from Il Mare, a seaside house, and she leaves a Xmas card in its (magical) mailbox. He, an architect student, receives it in 1997, and so begins a friendship separated by 2 years.",282599,58123,12650.0,Il Mare (Siworae) (2000),Fantasy|Romance|Sci-Fi
53,Address Unknown,(2001),7.2,,3294.0,tt0284815,"https://m.media-amazon.com/images/M/MV5BOGZmZWU0ZTAtMDFiNS00MjQ0LWIwNmItMDYxZGRkNGMzMjJmXkEyXkFqcGdeQXVyMzY2MDk0MTk@._V1_UY98_CR1,0,67,98_AL_.jpg","
Drama, War            ",R,117 min,"
    Director:
Ki-duk Kim
| 
    Stars:
Dong-kun Yang, 
Min-jung Ban, 
Young-min Kim, 
Eun-jin Pang
","
    Romances end in blood and the frail hopes of individuals are torn apart in a vile karmic continuity of colonialism, civil war and occupation. After surviving Japanese colonization, Korea ...                See full summary »
",284815,41824,25650.0,Address Unknown (2001),Drama|War
54,Failan,(2001),7.6,,5368.0,tt0289181,"https://m.media-amazon.com/images/M/MV5BMTc5NzM2MDY5MF5BMl5BanBnXkFtZTcwMTMxNDgxMQ@@._V1_UY98_CR1,0,67,98_AL_.jpg","
Drama, Romance            ",Not Rated,115 min,"
    Director:
Hae-sung Song
| 
    Stars:
Min-sik Choi, 
Cecilia Cheung, 
Dae-Hoon Jeong, 
Hyeong-jin Kong
","
    Kangjae, a small-time gangster, receives news that his wife Failan is dead. However, he had never met her.",289181,75345,18704.0,Failan (2001),Drama|Romance
55,The Ring Virus,(1999),6.1,,2087.0,tt0289424,"https://m.media-amazon.com/images/M/MV5BNjBhZjUxNGMtODQ1ZC00NmQ4LWI0MGYtZWFiMTgwYmNkZmM2XkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_UX67_CR0,0,67,98_AL_.jpg","
Horror            ",Not Rated,108 min,"
    Director:
Dong-bin Kim
| 
    Stars:
Eun-Kyung Shin, 
Seung-Hyun Lee, 
Jin-young Jung, 
Chang-wan Kim
","
    After the mysterious death of her niece and other three teenagers on the same hour and with the symptoms of heart attack, the journalist Sun-ju decides to investigate their last moments. ...                See full summary »
",289424,187403,37576.0,The Ring Virus (1999),Horror|Thriller
56,My Sassy Girl,(2001),8.0,,44236.0,tt0293715,"https://m.media-amazon.com/images/M/MV5BMjM2NTYxMTE3OV5BMl5BanBnXkFtZTgwNDgwNjgwMzE@._V1_UY98_CR3,0,67,98_AL_.jpg","
Comedy, Drama, Romance            ",Not Rated,123 min,"
    Director:
Jae-young Kwak
| 
    Stars:
Tae-Hyun Cha, 
Ji-Hyun Jun, 
In-mun Kim, 
Wok-suk Song
","
    A young man sees a drunk, cute woman standing too close to the tracks at a metro station in Seoul and pulls her back. She ends up getting him into trouble repeatedly after that, starting on the train.",293715,27523,11178.0,My Sassy Girl (Yeopgijeogin geunyeo) (2001),Comedy|Romance
57,2009: Lost Memories,(2002),6.1,40.0,3209.0,tt0294252,"https://m.media-amazon.com/images/M/MV5BZjFkNTU2NjMtZjY4Ni00NTdkLWIxMDUtZGI1YWE5MWZhNTJiXkEyXkFqcGdeQXVyODU2MDg1NzU@._V1_UY98_CR4,0,67,98_AL_.jpg","
Action, Drama, Sci-Fi            ",R,136 min,"
    Director:
Si-myung Lee
| 
    Stars:
Dong-Gun Jang, 
Tôru Nakamura, 
Jin-ho Seo, 
Goo Shin
","
    A failed assassination attempt in Harbin, China in 1909 changes the course of history. Now two JBI agents must find the connections between it and an ancient Korean artifact.",294252,31647,23132.0,2009: Lost Memories (2002),Action|Sci-Fi|Thriller
58,Kick the Moon,(2001),6.5,,434.0,tt0294916,"https://m.media-amazon.com/images/M/MV5BNTJiZjdiZDMtZTA4Ny00YTc1LWEzNTctNzdhOGM4Y2NmY2E5XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UY98_CR0,0,67,98_AL_.jpg","
Comedy, Drama            ",,118 min,"
    Director:
Sang-Jin Kim
| 
    Stars:
Sung-Jae Lee, 
Seung-Won Cha, 
Hye-su Kim, 
Jong-su Lee
","
    Ten years ago, Gi Dong, Choi, the head of the school gang and Yeong Joon, Park, the shy but smart student set out for school excursion to Gyeongju. They experience an unforgettable moment on that night. That change their life at all.",294916,164961,68529.0,Kick the Moon (2001),Comedy|Drama
59,One Fine Spring Day,(2001),7.1,,1398.0,tt0295192,"https://m.media-amazon.com/images/M/MV5BMzE0MTA4MmUtMDk4OS00NDVkLTlhNjctN2EyZmY2ZTc0ODFmXkEyXkFqcGdeQXVyMjI2MDQxODA@._V1_UY98_CR0,0,67,98_AL_.jpg","
Drama, Romance            ",,106 min,"
    Director:
Jin-ho Hur
| 
    Stars:
Yeong-ae Lee, 
Ji-Tae Yoo, 
Sang-hui Baek, 
In-hwan Park
","
    A sound engineer falls in love with a radio show host after they work together on a project capturing natural sounds.",295192,82328,95453.0,One Fine Spring Day (Bomnaleun ganda) (2001),Drama
60,Guns & Talks,(2001),6.9,,1744.0,tt0295368,"https://m.media-amazon.com/images/M/MV5BMTM3NjY5OTM4N15BMl5BanBnXkFtZTcwNjk3NzYyMQ@@._V1_UY98_CR2,0,67,98_AL_.jpg","
Action, Drama, Comedy            ",,120 min,"
    Director:
Jin Jang
| 
    Stars:
Hyeon-jun Shin, 
Ha-kyun Shin, 
Won Bin, 
Jae-yeong Jeong
","
    Four unlikely assassins genuinely care about their customers and victims, meanwhile a prosecutor is on their trail.",295368,144536,23609.0,Guns & Talks (2001),Action|Comedy
61,Crocodile,(1996),6.6,,1510.0,tt0296492,"https://m.media-amazon.com/images/M/MV5BMjE3NTY1MDQ4N15BMl5BanBnXkFtZTcwNDQxNTgzMg@@._V1_UY98_CR1,0,67,98_AL_.jpg","
Drama            ",,102 min,"
    Director:
Ki-duk Kim
| 
    Stars:
Jae-Hyun Cho, 
Jae-Hong Ahn, 
Mu-song Jeon, 
Yun-kyeong Woo
","
    A woman forms a twisted bond with a homeless violent thug who prevented her suicide.",296492,42973,25652.0,Crocodile (Ag-o) (1996),Drama
62,Take Care of My Cat,(2001),7.3,69.0,2187.0,tt0296658,"https://m.media-amazon.com/images/M/MV5BMTI2Mjc3MTM2NF5BMl5BanBnXkFtZTcwODUzMjYyMQ@@._V1_UY98_CR1,0,67,98_AL_.jpg","
Drama            ",,112 min,"
    Director:
Jae-eun Jeong
| 
    Stars:
Doona Bae, 
Yo-won Lee, 
Ji-young Ok, 
Eung-ju Lee
","
    In the port city of Icheon, five female friends struggle to stay close while forging a life for themselves after high school. When one of the group, upwardly-mobile Hae-ju, moves to Seoul, ...                See full summary »
",296658,5687,37288.0,Take Care of My Cat (Goyangileul butaghae) (2001),Drama
63,My Wife Is a Gangster,(2001),6.4,,3061.0,tt0296696,"https://m.media-amazon.com/images/M/MV5BOGQ3ZWQxYzAtNjExYy00ZDAwLWFjY2QtYTFkZTA5MDE2ZTUwXkEyXkFqcGdeQXVyNjc5Mjg4Nzc@._V1_UX67_CR0,0,67,98_AL_.jpg","
Action, Comedy, Crime            ",,107 min,"
    Director:
Jin-gyu Cho
| 
    Stars:
Eun-Kyung Shin, 
Jae-mo Ahn, 
In-kwon Kim, 
Se-jin Jang
","
    The story of how Eun-jin (Eun-kyung Shin) became a legend in the South Korean underworld by defeating an army of gangsters.",296696,27530,21707.0,My Wife Is a Gangster (Jopog manura) (2001),Action|Comedy|Romance
64,Love Wind Love Song,(1999),6.4,,135.0,tt0297472,"https://m.media-amazon.com/images/M/MV5BMDMxOGZlYzYtNzMyMi00NDA1LTgwM2ItODQ5YWVhNTQ4YmVjXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_UY98_CR3,0,67,98_AL_.jpg","
Drama            ",,96 min,"
    Director:
Dae-yeong Park
| 
    Stars:
Dong-Gun Jang, 
So-Young Ko, 
Jae-Suk Han, 
Na-na Han
","
    A businessman from Seoul comes to Jeju Island and meets a lonely tour guide.",297472,181269,349201.0,Love Wind Love Song (1999),Drama|Romance
65,Suddenly in the Dark,(1981),6.7,,206.0,tt0301345,"https://m.media-amazon.com/images/M/MV5BOTQ1NmFjMzEtNTkxYS00ZjY5LTgxN2UtMWM0NTlkZjc4MzNmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg","
Horror            ",Not Rated,95 min,"
    Director:
Young Nam Ko
| 
    Stars:
Il-bong Yun, 
Yeong-ae Kim, 
Ki-seon Lee, 
Hye-ri Han
","
    A wife starts to suspect her husband's infidelity after the arrival of their new, young housekeeper, who carries a mysterious wooden doll with herself.",301345,174673,124310.0,Suddenly in the Dark (1981),Horror
66,Hwasango,(2001),6.0,,3329.0,tt0301429,"https://m.media-amazon.com/images/M/MV5BZmE2NmNmMDAtZTA0Yy00OTc3LTkyY2UtMjkwM2M4MWNkYTRmXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UY98_CR1,0,67,98_AL_.jpg","
Action, Comedy, Fantasy            ",PG-13,120 min,"
    Director:
Tae-gyun Kim
| 
    Stars:
Hyuk Jang, 
Min-a Shin, 
Soo-Ro Kim, 
Sang-Woo Kwon
","
    Violence in Korean High School, especially inside the WaSanGo (Volcano High). You won't be able to escape.",301429,6210,23834.0,Volcano High (Whasango) (2001),Action|Comedy
67,Public Enemy,(2002),7.2,,2065.0,tt0306909,"https://m.media-amazon.com/images/M/MV5BZTQwNTM3YjMtODQzOS00YWNmLWEyYTQtMTgzZWYyNmUwMDNlXkEyXkFqcGdeQXVyNDY5MTUyNjU@._V1_UY98_CR0,0,67,98_AL_.jpg","
Action            ",Not Rated,138 min,"
    Director:
Woo-Suk Kang
| 
    Stars:
Kyung-gu Sol, 
Sung-Jae Lee, 
Shin-il Kang, 
Jeong-hak Kim
","
    A detective plays cat-and-mouse with a banker who brutally murdered his own parents.",306909,199051,33171.0,Public Enemy (2002),Action|Drama
68,Bad Guy,(2001),6.7,49.0,8868.0,tt0307213,"https://m.media-amazon.com/images/M/MV5BMTk3OTI5MTc3MV5BMl5BanBnXkFtZTcwNzc1MTkyMQ@@._V1_UY98_CR3,0,67,98_AL_.jpg","
Drama            ",Not Rated,100 min,"
    Director:
Ki-duk Kim
| 
    Stars:
Jae-Hyun Cho, 
Won Seo, 
Yun-tae Kim, 
Duk-moon Choi
","
    An unfeeling gangster seeks to ruin the life of a young girl who rejected him. He forces her into prostitution and spies on her regularly, then he soon begins to fall for her.",307213,33592,25649.0,Bad Guy (Nabbeun namja) (2001),Drama
69,Assassin,(1969),6.1,,26.0,tt0307956,"https://m.media-amazon.com/images/M/MV5BNjQyMTE0NDYtN2UxYS00ODYyLTk4YzEtZTYzMGQxOGFkYmFhXkEyXkFqcGdeQXVyMjEzNDM2NTI@._V1_UY98_CR0,0,67,98_AL_.jpg","
Drama, Thriller            ",,110 min,"
    Director:
Man-hui Lee
| 
    Stars:
Dong-hwi Jang, 
Kung-won Nam, 
Am Park, 
Hye-jeong Kim
","
    Infighting breaks out between factions of the Communist Party over whether to back the U.N. Trusteeship under which the Korean Peninsula is to be divided between U.S. and Soviet control. ...                See full summary »
",307956,141706,328714.0,Assassin (1969),Drama|Thriller
70,No Blood No Tears,(2002),6.2,,601.0,tt0310000,"https://m.media-amazon.com/images/M/MV5BMTMxNDU1NzMwN15BMl5BanBnXkFtZTcwNDk2MTEyMg@@._V1_UY98_CR1,0,67,98_AL_.jpg","
Action, Comedy, Crime            ",,116 min,"
    Director:
Seung-wan Ryoo
| 
    Stars:
Do-yeon Jeon, 
Hye-yeong Lee, 
Jae-yeong Jeong, 
Goo Shin
","
    She drives a cab on the night shift and meets every scum there is. Gyung-sun lives a scant life day by day, but she used to be a professional safecracker that earned her the nickname, ""...                See full summary »
",310000,179039,97531.0,No Blood No Tears (2002),Action|Drama
71,Sympathy for Mr. Vengeance,(2002),7.6,56.0,60133.0,tt0310775,"https://m.media-amazon.com/images/M/MV5BYmNlNDVjMWUtZDZjNS00YTBmLWE3NGUtNDcxMzE0YTQ2ODMxXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg","
Crime, Drama, Thriller            ",R,129 min,"
    Director:
Chan-wook Park
| 
    Stars:
Kang-ho Song, 
Ha-kyun Shin, 
Doona Bae, 
Ji-Eun Lim
","
    A recently laid off factory worker kidnaps his former boss' friend's daughter, hoping to use the ransom money to pay for his sister's kidney transplant.",310775,27592,4689.0,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),Crime|Drama
72,My Mother and Her Guest,(1961),7.0,,129.0,tt0311750,"https://m.media-amazon.com/images/M/MV5BNDRiOTc1YjQtZDdlYy00MjkxLTliYjEtOWE5YWNkMzJmZTNjXkEyXkFqcGdeQXVyMzY2MDk0MTk@._V1_UY98_CR3,0,67,98_AL_.jpg","
Drama            ",,103 min,"
    Director:
Sang-ok Shin
| 
    Stars:
Eun-hie Choi, 
Yeong-gyun Shin, 
Yeong-seon Jeon, 
Jin Kyu Kim
","
    Ok-hui lives with her grandmother, her mother and the maid. People refer to their house as the ""Widow House"" because all three adult women who live there are widows. One day, a teacher named Mr. Han moves into the house as a lodger.",311750,90937,121462.0,My Mother and Her Guest (Sarangbang sonnimgwa eomeoni) (1961),Drama
73,The Way Home,(2002),7.8,63.0,4844.0,tt0312841,"https://m.media-amazon.com/images/M/MV5BMjAwMDgwNzUzMV5BMl5BanBnXkFtZTcwMDA4MTQyMQ@@._V1_UY98_CR0,0,67,98_AL_.jpg","
Drama            ",PG,80 min,"
    Director:
Jeong-hyang Lee
| 
    Stars:
Seung-ho Yoo, 
Eul-boon Kim, 
Hyo-hee Dong, 
Kyung-hyun Min
","
    Seven-year-old Sang-woo is left with his grandmother in a remote village while his mother looks for work. Born and raised in the city, Sang-woo quickly comes into conflict with his ...                See full summary »
",312841,5821,33251.0,"Way Home, The (Jibeuro) (2002)",Drama
74,On the Occasion of Remembering the Turning Gate,(2002),7.3,,1095.0,tt0313550,"https://m.media-amazon.com/images/M/MV5BYjMwNmQ0OTgtYjJkYy00OWMzLThmOTItMTdiMDcyZjc3YmJmXkEyXkFqcGdeQXVyMjI2MDQxODA@._V1_UX67_CR0,0,67,98_AL_.jpg","
Drama            ",,115 min,"
    Director:
Sang-soo Hong
| 
    Stars:
Sang-mi Choo, 
Ji-won Ye, 
Kil-kang Ahn, 
George Georgiou
","
    Actor Kyung Soo leaves Seoul to visit an old classmate. The reunion with his friend does not amount to much, but the trip does lead to some romantic encounters. He gets involved with two ...                See full summary »
",313550,83558,53267.0,On the Occasion of Remembering the Turning Gate (Saenghwalui balgyeon) (2002),Drama
75,Painted Fire,(2002),7.2,78.0,2517.0,tt0317234,"https://m.media-amazon.com/images/M/MV5BNzc0ODRkY2QtYTI3Yy00ZTY4LWI4ZTItOGQxZDNhOTZhN2MxXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_UY98_CR1,0,67,98_AL_.jpg","
Biography, Drama, History            ",Unrated,120 min,"
    Director:
Kwon-taek Im
| 
    Stars:
Min-sik Choi, 
Sung-Ki Ahn, 
Ho-jeong Yu, 
Yeo-jin Kim
","
    In a time of political and social unrest in nineteenth-century Korea, an uncouth, self-taught painter explores his natural talent amidst the repressive world around him.",317234,6161,18302.0,Painted Fire (Chihwaseon) (2002),Drama
76,Oasis,(2002),7.9,79.0,7742.0,tt0320193,"https://m.media-amazon.com/images/M/MV5BYjdjNDg1ZWYtYjdlYi00ZDk5LWE1MjktN2VjNTgyN2RmZmYxXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UY98_CR0,0,67,98_AL_.jpg","
Drama, Romance            ",,133 min,"
    Director:
Chang-dong Lee
| 
    Stars:
Kyung-gu Sol, 
So-Ri Moon, 
Nae-sang Ahn, 
Seung-wan Ryoo
","
    An irresponsible and childish ex-con befriends a girl with cerebral palsy and develops a progressively stronger bond with her.",320193,27627,26955.0,Oasis (2002),Drama|Romance
77,Surprise,(2002),5.9,,160.0,tt0324123,"https://m.media-amazon.com/images/M/MV5BMDk4NDI0MjEtMjY3Ny00YTlhLTkzZDItMDJiN2IyZTk2OWY2XkEyXkFqcGdeQXVyNDE2NjE1Njc@._V1_UY98_CR0,0,67,98_AL_.jpg","
Comedy, Romance            ",,98 min,"
    Director:
Jin-seong Kim
| 
    Stars:
Ha-kyun Shin, 
Yo-won Lee, 
Min-hee Kim, 
Hyeong-jin Kong
","
    Romance develops between a girl and her friend's fiancee, when she is assigned to keep him busy for a day.",324123,192287,310574.0,Surprise Party (2002),Comedy|Romance
78,Mago,(2002),4.0,,99.0,tt0325772,"https://m.media-amazon.com/images/M/MV5BZTQ1NDQ3OWUtNGNjOC00ZDI5LTlmNGEtZjU3OWRjNzdjMDY1XkEyXkFqcGdeQXVyMjM5NDM1MTE@._V1_UY98_CR0,0,67,98_AL_.jpg","
Drama            ",,80 min,"
    Director:
Hyeon-il Kang
| 
    Stars:
Yi-rim Lee, 
Ae Ka, 
Ya Dan, 
Nam-hyeon Song
","
Add a Plot
",325772,154382,80608.0,Naked Paradise (2002),Drama
